id,data_venda,cliente,vendedor,produto,categoria,quantidade,preco_unitario,desconto,regiao,canal,valor_total
c2e476fd-febb-4249-95af-55abf500f56a,2024-08-11,Sampaio,Luiz Otávio Melo,A arte de evoluir de maneira eficaz,Bebidas,60,222.81,0.17,Sul,Online,11095.94
3d9aebb4-ea56-4dad-ac19-d3a1323c369a,2025-07-31,Vargas Barbosa Ltda.,Alexia Jesus,A vantagem de evoluir sem preocupação,Alimentação,71,78.01,0.1,Leste,Loja Física,4984.84
d95d564a-5046-4bb8-bfac-4682d0ac6d6c,2024-06-12,Ribeiro,Maya Albuquerque,A vantagem de ganhar direto da fonte,Serviços,72,128.78,0.07,Oeste,Online,8623.11
d2a8932a-9e4a-4db4-9048-07f1fd64bbe2,2024-05-13,Aparecida,Stella Porto,A segurança de conseguir mais rapidamente,Bebidas,68,302.43,0.15,Centro,Loja Física,17480.45
3d95eecc-c9fd-446d-b1ef-2d6de851f413,2024-03-26,da Rosa,Theodoro Casa Grande,O prazer de atingir seus objetivos antes de tudo,Bebidas,15,245.25,0.08,Oeste,Loja Física,3384.45
7a1e8d58-4a80-42aa-b26b-8be895681df9,2024-07-23,Cassiano,Dr. Luiz Miguel Câmara,A certeza de mudar mais facilmente,Bebidas,48,367.13,0.17,Sul,Representante,14626.46
f2c93dac-1d5a-4489-9734-2dab3b2b0d3e,2024-10-08,Camargo,Srta. Ana Pacheco,A possibilidade de conseguir simplesmente,Serviços,2,246.86,0.15,Oeste,Online,419.66
4244c824-9705-4378-8528-37be04d94500,2024-09-22,Vargas Teixeira - ME,Paulo Novaes,A liberdade de realizar seus sonhos com confiança,Utensílios,22,317.29,0.02,Leste,Representante,6840.77
b14a48ae-fb8b-46f6-9470-eb8adb6148c7,2025-07-11,Cassiano Ltda.,Dra. Catarina Garcia,A simplicidade de concretizar seus projetos com toda a tranquilidade,Utensílios,41,497.75,0.18,Norte,Telefone,16734.35
e08d199e-fb6f-4078-9165-a7ec23a07e58,2023-10-21,da Luz,Esther Oliveira,A certeza de conseguir com força total,Alimentação,31,170.91,0.01,Centro,Telefone,5245.23
877e9f2d-b7e9-4e91-92d2-9b5f0f9c06f6,2024-04-27,Sá Novais Ltda.,Aylla Caldeira,O poder de realizar seus sonhos mais facilmente,Serviços,79,387.94,0.02,Oeste,Loja Física,30034.31
045c3282-33b7-4ad9-95c1-3a3e4db1c901,2024-01-04,Câmara,Maria Helena Siqueira,A simplicidade de realizar seus sonhos com toda a tranquilidade,Bebidas,97,385.48,0.19,Centro,Loja Física,30287.16
9c2ff71d-a494-462f-8729-cd52e47b277c,2025-03-17,Monteiro Cardoso e Filhos,Ana Júlia Moura,O prazer de concretizar seus projetos mais rapidamente,Utensílios,21,433.03,0.01,Sul,Telefone,9002.69
1045fda7-f7d4-41a0-a934-5fdfb157db72,2023-11-15,Nogueira,Luan Costela,A certeza de ganhar mais facilmente,Bebidas,65,431.44,0.13,Sul,Loja Física,24397.93
9d0b4e39-327e-4571-aae8-4f526ca78cb6,2024-11-20,Gonçalves,Erick Azevedo,A arte de evoluir sem preocupação,Alimentação,58,234.23,0.02,Norte,Telefone,13313.63
f4a791c4-4148-471c-aa0d-ef247a03e0f1,2024-03-18,Sousa S.A.,Theodoro da Costa,A possibilidade de evoluir simplesmente,Bebidas,43,365.2,0.09,Norte,Online,14290.28
0cb6829c-5956-4784-845e-7b4f1fab71ae,2025-08-30,Azevedo das Neves - EI,Antonella Vasconcelos,A possibilidade de concretizar seus projetos com confiança,Serviços,8,16.66,0.06,Leste,Telefone,125.28
b488460b-733d-4b53-b97d-4e7d51483fbc,2025-03-05,das Neves e Filhos,Thiago Vargas,O poder de inovar com força total,Bebidas,47,430.1,0.19,Norte,Representante,16373.91
2fee968f-81c6-403b-ac5e-4d5381a88421,2024-12-07,Cavalcanti Siqueira Ltda.,Eloah Santos,A simplicidade de concretizar seus projetos com confiança,Serviços,55,277.83,0.06,Sul,Online,14363.81
e2b1da32-d94e-4401-abcb-764181dadae6,2025-05-01,Rezende Ramos - EI,Ana Júlia Casa Grande,A vantagem de inovar mais rapidamente,Alimentação,12,267.32,0.19,Centro,Online,2598.35
99ba7e19-498c-4167-b457-05aac9b7a9fe,2024-08-22,Martins S.A.,Luna Macedo,A segurança de evoluir com força total,Utensílios,86,345.89,0.19,Norte,Online,24094.7
7a1b1a95-04de-44d1-8644-329246cf329d,2024-07-22,Pinto - EI,Dr. Antônio Gonçalves,O direito de concretizar seus projetos simplesmente,Serviços,98,125.06,0.13,Norte,Online,10662.62
3f2efaf4-cadd-47e6-adb1-4a89ae6215d8,2024-02-03,Machado,Dr. Breno Moreira,O poder de concretizar seus projetos simplesmente,Bebidas,24,240.9,0.03,Leste,Loja Física,5608.15
2991e6ae-bdd6-4614-b9c1-d5d2bad824ea,2025-04-18,Correia S.A.,Stella Pimenta,A vantagem de evoluir naturalmente,Serviços,47,300.47,0.06,Norte,Telefone,13274.76
459dd2a8-4a24-4197-9c30-f5b18438275d,2025-04-21,Albuquerque,Diego das Neves,A possibilidade de evoluir direto da fonte,Bebidas,88,427.16,0.06,Centro,Representante,35334.68
978206ec-f525-465a-a63b-bbf70ffcfec4,2024-01-16,da Luz Siqueira S/A,Sra. Joana da Mata,O conforto de concretizar seus projetos com força total,Bebidas,75,85.49,0.19,Sul,Loja Física,5193.52
a203b40b-8930-4d17-bf3b-21eff61c68a7,2024-03-31,Cassiano - ME,Manuella Moraes,O poder de concretizar seus projetos simplesmente,Bebidas,52,277.79,0.06,Sul,Loja Física,13578.38
6a5e3d31-4dba-4ea9-af41-5e9950b9e784,2025-08-30,Nascimento Peixoto e Filhos,Bryan Correia,A liberdade de evoluir em estado puro,Bebidas,77,404.47,0.06,Oeste,Representante,29275.54
84d2ea44-fa0e-498d-9662-decf6c7e0e8a,2024-03-05,Campos Ltda.,Dra. Eloá Sá,A liberdade de concretizar seus projetos com toda a tranquilidade,Bebidas,74,359.66,0.05,Sul,Representante,25284.1
f6f3bd26-cb11-4218-ba7d-ae061ddcebe1,2025-02-02,Cassiano e Filhos,Sr. Bernardo Castro,A liberdade de conseguir com toda a tranquilidade,Bebidas,21,242.13,0.06,Leste,Loja Física,4779.65
570b60c7-72ae-49c7-831d-05fb98c5eafb,2024-08-02,Mendonça,Arthur Miguel Gomes,O direito de concretizar seus projetos de maneira eficaz,Bebidas,14,194.43,0.04,Sul,Loja Física,2613.14
fdf8e46f-0fc3-456d-a376-2d6965b55b24,2024-06-22,Alves,Ester Rios,O prazer de conseguir com toda a tranquilidade,Serviços,26,111.89,0.03,Oeste,Loja Física,2821.87
748a585c-b444-4ad4-91dd-8a9e8cd1a7fc,2024-08-26,Camargo Rios S.A.,Otávio Alves,A segurança de mudar com toda a tranquilidade,Alimentação,77,317.71,0.01,Leste,Online,24219.03
45eb26cf-03d4-4af2-ad79-72cc7811bd81,2024-09-05,Montenegro,Sr. Otávio Rios,A vantagem de evoluir com confiança,Alimentação,81,459.61,0.16,Sul,Representante,31271.86
484bb7e9-2a2e-4de8-8dd0-1b29b0915dc4,2024-12-07,da Paz,Arthur Gabriel Vieira,A segurança de evoluir mais rapidamente,Alimentação,11,478.96,0.13,Sul,Loja Física,4583.65
4fe00529-3a3d-47bf-904d-1216eea928d9,2024-06-09,Azevedo e Filhos,Dr. Gustavo Henrique Sales,A simplicidade de evoluir simplesmente,Utensílios,90,419.92,0.02,Leste,Telefone,37036.94
699a368a-7b92-41bd-8ce6-640237e5642c,2023-10-21,Ribeiro Ferreira - EI,Heloisa Carvalho,A vantagem de conseguir antes de tudo,Serviços,64,26.09,0.07,Centro,Online,1552.88
636e77cc-8134-48e8-93b7-d3fcc67ca901,2024-07-25,da Luz,Henry Cassiano,A segurança de mudar simplesmente,Utensílios,55,205.32,0.16,Centro,Telefone,9485.78
86d72aab-7b40-4f15-9fb2-7cfc3ba24a60,2024-03-03,Pereira Siqueira S.A.,Luna Gonçalves,O poder de inovar com confiança,Utensílios,14,476.08,0.14,Norte,Online,5732.0
c10b5947-b7c2-4a46-b96b-fda6e189c3cf,2024-05-08,da Mota S.A.,Matteo Barbosa,O prazer de concretizar seus projetos sem preocupação,Bebidas,54,288.51,0.15,Leste,Representante,13242.61
d3eebac2-cad7-437b-a37e-d1a3d99bebc5,2024-07-28,Ramos,Luiz Felipe Pires,O conforto de atingir seus objetivos antes de tudo,Utensílios,80,28.44,0.14,Oeste,Loja Física,1956.67
0eab7dbd-e69f-4e3d-b05d-55c79e7a29a8,2024-05-07,Cavalcante Moreira S.A.,Théo Nascimento,A certeza de evoluir sem preocupação,Utensílios,27,42.26,0.17,Leste,Loja Física,947.05
24f1ea8b-2dc5-4c3e-9728-346f1e7fba56,2024-05-19,Cavalcanti Camargo - ME,Yuri Moreira,O direito de mudar mais facilmente,Alimentação,43,140.04,0.02,Leste,Telefone,5901.29
4c3f706d-8d6e-45df-a4fe-346d6eb96c81,2024-02-05,Viana - ME,Dr. Kaique Santos,A simplicidade de conseguir simplesmente,Utensílios,44,401.36,0.05,Sul,Loja Física,16776.85
e3da3f2e-7d66-42ca-8585-49801202fc1d,2024-07-27,Guerra,Stephany Costa,A possibilidade de atingir seus objetivos mais facilmente,Alimentação,50,12.7,0.05,Centro,Online,603.25
5af197aa-136c-4768-b292-dd345313e706,2025-01-13,Novais,Bruna da Cruz,A vantagem de ganhar sem preocupação,Alimentação,39,35.75,0.09,Leste,Loja Física,1268.77
1371e62f-2dea-4a37-95a4-89bc554e2e5a,2024-11-15,Leão,Alexandre Nascimento,O poder de avançar com toda a tranquilidade,Serviços,32,110.35,0.0,Sul,Telefone,3531.2
db42ca9a-292a-47d5-9ebe-b3b7f624b846,2024-06-13,Gonçalves Silveira - EI,Sra. Fernanda Campos,O poder de ganhar simplesmente,Bebidas,58,386.35,0.08,Leste,Telefone,20615.64
83314cb8-95e0-4564-b07d-b42c9dc29b0e,2025-03-11,Novais Borges Ltda.,Breno Brito,O poder de atingir seus objetivos com toda a tranquilidade,Bebidas,37,124.24,0.19,Sul,Representante,3723.47
0de4bc76-c664-406b-a164-7cc3310335f4,2024-05-27,Fernandes,Camila da Mota,A liberdade de conseguir simplesmente,Serviços,1,126.34,0.17,Oeste,Representante,104.86
e98efa96-1f2b-4b38-a68e-6317e697fc25,2024-11-26,Garcia,Luara Cunha,A simplicidade de realizar seus sonhos com toda a tranquilidade,Utensílios,72,209.31,0.02,Leste,Online,14768.91
14e762e8-b29c-47a2-990f-a5e82a64b625,2025-05-28,Freitas,Allana Vargas,O conforto de concretizar seus projetos com confiança,Alimentação,37,416.15,0.19,Sul,Telefone,12472.02
7f3fd33a-988b-48a7-913d-eec598626ede,2025-02-16,Gomes,Lavínia Sá,A arte de mudar de maneira eficaz,Bebidas,92,481.31,0.07,Sul,Online,41180.88
165b1653-608c-41a1-a11c-c643f145c832,2023-12-03,Santos,Isadora da Rosa,A liberdade de ganhar sem preocupação,Utensílios,7,414.38,0.13,Centro,Loja Física,2523.57
5c4c656d-f3f2-4897-9ddd-c8bc5b4f0e2f,2024-01-03,Carvalho S.A.,Natália Abreu,A possibilidade de realizar seus sonhos em estado puro,Serviços,64,12.66,0.2,Leste,Online,648.19
4202035d-3644-48a5-aea7-4e3c3d173453,2025-02-04,Costela e Filhos,Kevin Borges,A certeza de conseguir mais facilmente,Serviços,36,479.02,0.1,Oeste,Representante,15520.25
82a45885-674d-4e8d-9a3b-4c40471f1f1f,2025-01-22,da Mata,Sarah Peixoto,O conforto de evoluir com força total,Utensílios,94,58.37,0.06,Centro,Online,5157.57
92d4cc74-5d95-456a-8ff4-61323ddfa34b,2025-03-17,Souza Brito S.A.,Srta. Marina Pereira,A arte de conseguir com toda a tranquilidade,Serviços,67,346.6,0.09,Sul,Representante,21132.2
60de81da-323d-46b8-bba6-9bc494578923,2024-05-25,Almeida,Calebe Nogueira,O poder de ganhar com confiança,Bebidas,50,139.78,0.08,Leste,Loja Física,6429.88
465635de-aa61-4fcf-ab60-6093acdcc8b7,2024-12-12,Oliveira,Noah Santos,O prazer de avançar naturalmente,Bebidas,29,310.21,0.14,Oeste,Representante,7736.64
f9256ce0-382e-4392-9873-82fbf6db0ab7,2024-12-09,Cassiano,João Miguel Carvalho,A simplicidade de avançar com confiança,Utensílios,3,256.35,0.18,Norte,Representante,630.62
709021b3-8251-4825-a0be-1835dfc61d91,2024-12-28,Peixoto S.A.,Ravi Lucca da Mata,A liberdade de atingir seus objetivos sem preocupação,Serviços,57,82.72,0.17,Sul,Telefone,3913.48
4ce07892-b4c0-4760-9842-e2805429cb77,2024-06-17,Rocha Ltda.,Yan Pinto,A certeza de concretizar seus projetos com toda a tranquilidade,Serviços,51,437.9,0.03,Leste,Representante,21662.91
251b7cd8-fdf7-4a3d-bfec-df9225ea16b0,2024-01-17,da Conceição,Rodrigo Melo,O direito de avançar com toda a tranquilidade,Utensílios,96,242.08,0.13,Centro,Representante,20218.52
24a098bf-1183-45f6-84fe-2eb77621dbf6,2025-06-29,Martins - ME,Maria Cecília Freitas,A certeza de avançar com toda a tranquilidade,Serviços,25,190.79,0.12,Oeste,Telefone,4197.38
1d83dc7a-5bbe-435b-b987-1ba76cf3503b,2024-05-01,Moraes,Laura Souza,A segurança de concretizar seus projetos mais rapidamente,Bebidas,76,402.4,0.03,Leste,Online,29664.93
803a630a-4371-4147-a89f-f19841854a9a,2025-02-04,Siqueira,Erick Rodrigues,O conforto de atingir seus objetivos mais rapidamente,Serviços,48,411.95,0.16,Centro,Online,16609.82
d2f220e2-cdf9-4c85-a082-27d041cf7c1a,2024-07-08,Oliveira S.A.,Cecilia Macedo,O conforto de concretizar seus projetos de maneira eficaz,Utensílios,29,384.22,0.04,Sul,Telefone,10696.68
5376d76a-bc3b-453b-8dc5-54d315720939,2025-08-15,Vasconcelos Almeida - EI,Matheus Fonseca,A certeza de inovar sem preocupação,Alimentação,24,455.62,0.04,Sul,Loja Física,10497.48
d85caf0e-edf5-4111-b8e2-26cd67c52e28,2025-08-14,Ramos - ME,Igor da Paz,O direito de mudar de maneira eficaz,Bebidas,65,365.12,0.11,Leste,Representante,21122.19
ab971488-4397-4df7-81c2-510ea3fa6917,2025-07-31,da Costa Fonseca - EI,Dr. Lucas Gabriel Pimenta,O poder de evoluir mais facilmente,Bebidas,44,145.56,0.03,Norte,Representante,6212.5
0925f117-dd9c-4c18-be90-2cceb80a17cd,2024-09-10,Novais Alves - ME,Maria Eduarda da Conceição,A segurança de ganhar com toda a tranquilidade,Serviços,73,112.26,0.01,Sul,Telefone,8113.03
e607eb9a-4d24-4fcd-b589-4913f9688fb6,2024-04-19,Nunes - EI,Rhavi Jesus,A certeza de inovar de maneira eficaz,Alimentação,23,348.04,0.16,Oeste,Online,6724.13
2a312b8e-46b7-4c3d-9e2d-c9b7e4542596,2024-07-18,Nogueira,Sr. Vicente Viana,A certeza de mudar sem preocupação,Bebidas,91,439.98,0.01,Leste,Loja Física,39637.8
cc6da338-cc9c-4090-9de1-3fc8b884f48d,2023-10-29,Melo Fonseca Ltda.,Maria Sophia Araújo,A arte de conseguir mais rapidamente,Alimentação,44,155.54,0.08,Norte,Telefone,6296.26
6eb350c9-9eed-42a0-9cb1-147483d3f33d,2024-07-07,Cavalcanti,Joaquim Guerra,O direito de ganhar em estado puro,Bebidas,46,107.43,0.16,Norte,Telefone,4151.1
b167863b-06a5-4091-963f-e586834a1aea,2024-11-14,Sá,Ana Júlia Novais,A possibilidade de realizar seus sonhos com confiança,Utensílios,53,491.31,0.14,Leste,Representante,22393.91
b0cec080-8c3b-4293-abf7-f212f6b70d9d,2024-08-08,Cavalcante Barbosa - ME,Dra. Emilly Siqueira,O conforto de realizar seus sonhos sem preocupação,Bebidas,56,140.49,0.16,Centro,Telefone,6608.65
4c010654-6807-4481-948d-f51a9d238d7c,2023-12-31,Pastor,Gustavo Carvalho,A vantagem de avançar naturalmente,Serviços,63,216.1,0.11,Centro,Loja Física,12116.73
0e252537-679f-44c8-b94c-4d1601d74dc9,2023-10-13,da Costa,Luiza Cassiano,A arte de conseguir de maneira eficaz,Bebidas,26,466.86,0.0,Centro,Representante,12138.36
1a4b6e32-aa3c-473b-bdc3-3340c3077191,2024-11-04,Moura - ME,Paulo Rodrigues,A certeza de evoluir em estado puro,Bebidas,90,62.46,0.09,Norte,Online,5115.47
16b0123e-aa3e-44e0-97be-6e906ca54b6c,2024-08-09,Gomes e Filhos,Matteo Melo,A segurança de atingir seus objetivos com força total,Serviços,89,465.05,0.11,Sul,Representante,36836.61
c3300b56-cbd5-46c1-89d4-a648df51774d,2024-07-10,Ribeiro Borges S.A.,Dra. Gabriela Azevedo,O poder de avançar mais rapidamente,Serviços,38,121.73,0.14,Oeste,Representante,3978.14
95fb6f68-b855-4ff1-b85f-9fb8ffb499b2,2025-05-02,Cunha,José Pedro Viana,A vantagem de mudar sem preocupação,Bebidas,95,77.57,0.05,Oeste,Online,7000.69
896c1e89-cf12-4fb2-ac78-5c89f836aeb9,2024-02-17,Cardoso,Maitê Fernandes,A simplicidade de realizar seus sonhos de maneira eficaz,Alimentação,61,151.34,0.18,Norte,Online,7570.03
b6fab666-7401-4633-a0d4-be9781cba9db,2024-06-05,Siqueira,Emilly Porto,O poder de mudar de maneira eficaz,Bebidas,82,289.29,0.14,Leste,Online,20400.73
9d3c2d5c-8a53-43a1-bdb8-400c70fc4d12,2024-06-09,Carvalho Rocha e Filhos,Maria Júlia Cavalcante,O poder de evoluir mais facilmente,Utensílios,24,123.23,0.05,Norte,Loja Física,2809.64
12362cd4-47d5-4064-8535-3f2fdc9a7cb4,2023-11-08,Gomes,Sr. João Lucas Guerra,O conforto de atingir seus objetivos sem preocupação,Serviços,84,440.76,0.11,Centro,Representante,32951.22
840a8d71-81f2-452c-8489-1903c81bd30e,2025-08-11,Melo,Nathan da Mota,O poder de atingir seus objetivos mais rapidamente,Utensílios,36,442.18,0.07,Norte,Telefone,14804.19
eb07ae14-b922-41cf-b48e-9f1851fdd0c3,2025-01-10,Cardoso,Lucas da Rosa,A segurança de realizar seus sonhos antes de tudo,Bebidas,44,36.92,0.01,Leste,Representante,1608.24
9aac6eba-a34b-47a7-9bee-3f075f265ec8,2025-03-31,da Cruz - ME,Henry Campos,O direito de mudar antes de tudo,Utensílios,51,81.22,0.06,Sul,Online,3893.69
672b5a42-cef2-49de-bd6e-f96f2d979775,2025-01-18,Lima,Melina Cavalcante,A segurança de avançar com confiança,Alimentação,16,37.96,0.12,Oeste,Telefone,534.48
a6bdd1d4-d6d9-42dd-b923-cbd71bd11f6a,2025-07-25,Pereira Marques - EI,Valentina Jesus,O direito de evoluir mais facilmente,Alimentação,22,318.46,0.17,Oeste,Loja Física,5815.08
10dd3497-589a-4aac-9021-a82b53cbace1,2024-07-17,Fernandes,Dr. Guilherme Moura,A vantagem de atingir seus objetivos antes de tudo,Utensílios,67,102.31,0.15,Norte,Loja Física,5826.55
763aa9fc-f90c-46c8-8813-81e3dd145889,2024-09-29,da Rosa,Henrique Camargo,A segurança de inovar com força total,Utensílios,71,177.66,0.2,Leste,Loja Física,10091.09
47f79efc-45cb-44e3-9fab-d444d0c8849c,2024-10-24,Guerra,Ravi Lucca Santos,A possibilidade de atingir seus objetivos mais facilmente,Bebidas,22,80.77,0.14,Oeste,Representante,1528.17
f1abab84-c02b-4bba-a658-4ab127f7f776,2025-06-25,da Rocha - EI,Bento Albuquerque,A segurança de concretizar seus projetos naturalmente,Utensílios,62,54.91,0.14,Leste,Loja Física,2927.8
8755779a-2550-45db-9880-ab9e1090794b,2023-11-02,das Neves,Antony Alves,A segurança de inovar com confiança,Utensílios,88,317.8,0.03,Oeste,Online,27127.41
0ef7176f-7a24-4258-a65a-dd562fd555e1,2023-12-16,Siqueira e Filhos,Davi Lucca Santos,A segurança de mudar direto da fonte,Alimentação,96,285.66,0.06,Sul,Representante,25777.96
ac3a8654-c373-4f95-879a-869a81b8464a,2024-07-08,Nascimento,Marcelo Oliveira,A segurança de realizar seus sonhos direto da fonte,Utensílios,42,110.77,0.12,Centro,Telefone,4094.06
0aa98e2e-78c7-47b1-a19b-912e6cce02c3,2024-07-06,Lopes - ME,Eloah Vieira,A arte de ganhar de maneira eficaz,Utensílios,43,107.95,0.03,Leste,Representante,4502.59
01bf2af2-c942-4ade-93b3-10c8aba0f78a,2025-07-10,Costela,João Guilherme Guerra,O prazer de mudar simplesmente,Alimentação,52,141.02,0.03,Oeste,Online,7113.05
1c429396-f362-4002-9e52-6ea455374cce,2023-10-31,Rezende - EI,Ana Sophia Barros,A vantagem de mudar naturalmente,Bebidas,78,393.86,0.18,Leste,Online,25191.29
f9929556-4413-4f76-8575-0d81afd760a5,2025-03-01,Pires,Vitor Novaes,A arte de concretizar seus projetos naturalmente,Utensílios,12,487.81,0.02,Leste,Loja Física,5736.65
8f277285-f540-4843-8f9c-73e4051dc9c6,2023-12-25,Borges Albuquerque Ltda.,João Miguel da Mata,O conforto de ganhar mais facilmente,Bebidas,26,278.57,0.04,Norte,Online,6953.11
1659a411-8b7f-4e6a-a467-d77168f4a8cf,2024-10-12,Nogueira,Aurora Alves,A vantagem de ganhar mais rapidamente,Bebidas,46,31.54,0.01,Leste,Loja Física,1436.33
c44c864c-804c-4e41-8ef2-c33ba8a46eb5,2024-12-11,da Mota,Pietra Duarte,O conforto de avançar direto da fonte,Alimentação,1,468.34,0.05,Sul,Loja Física,444.92
68a28930-e8d3-4d88-8223-f1f86f2235d5,2023-11-04,Santos Cirino S/A,Dr. Yuri Rocha,A simplicidade de realizar seus sonhos sem preocupação,Serviços,6,95.0,0.16,Leste,Online,478.8
6ad85838-b9ce-42a0-a81b-1785148fffdf,2024-02-02,Moura S/A,Pedro Pereira,A simplicidade de conseguir mais rapidamente,Serviços,20,120.51,0.03,Leste,Online,2337.89
b88bab0c-6750-4b61-a894-a57644e193fc,2024-09-08,Porto,Maria Clara Correia,A segurança de avançar simplesmente,Bebidas,55,96.72,0.03,Centro,Online,5160.01
186ce838-9c5b-43ee-b4c4-d53a6c4ac05d,2024-10-19,Rezende,Nicolas Vieira,A liberdade de evoluir naturalmente,Serviços,62,346.56,0.08,Sul,Loja Física,19767.78
6f447dcf-b397-49d9-809a-adce5aac1315,2025-08-14,Cardoso,Milena Ribeiro,A simplicidade de realizar seus sonhos com confiança,Serviços,99,228.07,0.15,Centro,Online,19192.09
90455a86-7cc6-434e-a16c-685d5e7cf9bb,2025-01-02,Brito,Emanuel Barbosa,O direito de mudar sem preocupação,Serviços,38,105.05,0.13,Norte,Loja Física,3472.95
4416091f-b022-4cd0-a8aa-3d49f7f7f2b8,2025-02-08,Pimenta - EI,Lorenzo Nascimento,A liberdade de concretizar seus projetos simplesmente,Utensílios,70,353.89,0.11,Sul,Representante,22047.35
be48dd5d-21eb-4083-aa5d-049b5d304f88,2024-04-08,Silveira,Theodoro Costa,A possibilidade de ganhar de maneira eficaz,Alimentação,96,354.51,0.1,Centro,Online,30629.66
d31323c5-a145-4a35-b8d4-7950b64986c8,2024-09-26,Costela Lopes - EI,Srta. Maria Eduarda da Paz,A simplicidade de conseguir sem preocupação,Serviços,53,293.01,0.06,Centro,Online,14597.76
7f3e3df8-c120-4fa1-9db9-6f836fd7b2cd,2024-03-29,Araújo Melo - ME,Sra. Gabriela Melo,O conforto de inovar com toda a tranquilidade,Utensílios,1,290.43,0.13,Oeste,Loja Física,252.67
59d78912-e9e6-4e3b-b937-725959615ea9,2023-10-25,Cassiano,Maya Fogaça,O conforto de realizar seus sonhos com toda a tranquilidade,Serviços,61,367.45,0.14,Sul,Representante,19276.43
027ed6c0-8323-46ad-9636-cf1803e56807,2024-12-30,Costa Rocha S.A.,Clarice da Rosa,A possibilidade de avançar de maneira eficaz,Utensílios,15,363.26,0.03,Leste,Telefone,5285.43
fea0371c-ea73-42d0-9b58-fff8d4e7f0e9,2024-05-18,Teixeira,Bruna Ramos,A certeza de evoluir em estado puro,Alimentação,16,447.04,0.05,Centro,Online,6795.01
5dd77f8b-da1e-4a57-928d-6bc121fe64da,2024-12-31,Mendes,Sr. Liam da Cunha,A vantagem de ganhar sem preocupação,Serviços,86,159.54,0.07,Oeste,Telefone,12760.01
0e0fa11b-5aa9-47d4-806c-c194e18bb8b7,2025-07-06,Aparecida,Ana Clara Pastor,A segurança de ganhar de maneira eficaz,Bebidas,94,108.56,0.02,Sul,Representante,10000.55
cfd12458-e184-4e5e-85d1-d2c3964005c9,2025-03-16,Borges Monteiro - ME,Ravi Lucca Mendonça,O prazer de conseguir com toda a tranquilidade,Alimentação,21,296.94,0.01,Oeste,Online,6173.38
602e32e8-95d1-4253-856e-22e313b4a79b,2025-02-28,Monteiro - EI,Srta. Ana Sophia Costa,A segurança de mudar de maneira eficaz,Utensílios,99,367.49,0.15,Oeste,Telefone,30924.28
213b334d-7523-4582-a1f4-509762a46fb2,2025-06-08,Cardoso - EI,José Pedro Rodrigues,A liberdade de evoluir em estado puro,Utensílios,46,268.1,0.04,Norte,Online,11839.3
134a4b2c-7ad6-4dd2-9f19-afa6787d56e4,2023-12-16,Mendonça S.A.,Ana Clara da Cruz,A possibilidade de atingir seus objetivos com toda a tranquilidade,Bebidas,17,212.38,0.13,Norte,Loja Física,3141.1
c363f1fa-cfec-47f6-b6e8-b9d76ce24614,2025-03-19,das Neves Rodrigues Ltda.,Sra. Yasmin Albuquerque,A simplicidade de evoluir com força total,Utensílios,95,194.98,0.12,Oeste,Representante,16300.33
f8075f79-c6ec-4587-8d94-a75cd853fe53,2025-04-26,Barbosa Casa Grande e Filhos,Dr. Benício Cassiano,O direito de avançar direto da fonte,Utensílios,96,315.08,0.03,Leste,Online,29340.25
73641768-1d19-4713-9e62-da422c8ca704,2024-09-25,da Luz,Olívia Moura,O prazer de atingir seus objetivos simplesmente,Alimentação,57,186.44,0.04,Oeste,Representante,10202.0
74a17f3c-f43c-421f-9ba7-ea5fb3051f74,2024-04-05,Silva Porto e Filhos,Maysa Vargas,O conforto de realizar seus sonhos com toda a tranquilidade,Serviços,32,407.76,0.14,Norte,Online,11221.56
3ceea555-5347-44c0-967b-60ad7fc1d808,2025-03-22,Melo,Julia Monteiro,A vantagem de mudar mais rapidamente,Serviços,32,493.24,0.08,Sul,Telefone,14520.99
9bdd32f6-94c0-4829-8425-4079cdb18685,2024-11-03,Campos,Joaquim Macedo,O direito de ganhar mais rapidamente,Alimentação,27,234.14,0.12,Leste,Loja Física,5563.17
5c41093e-a756-40fe-abca-1289d6eaad9d,2025-09-08,Melo,Mariah Cirino,A arte de evoluir sem preocupação,Bebidas,37,194.24,0.13,Oeste,Telefone,6252.59
e95dd295-dfe6-471c-88ae-f875128b2edc,2024-01-24,Rodrigues,Ana Carolina Cavalcanti,O direito de concretizar seus projetos de maneira eficaz,Alimentação,46,456.96,0.05,Oeste,Loja Física,19969.15
72e1a09f-b25f-4d9d-9dec-baf42594c447,2025-05-18,Vieira S/A,Vicente Fogaça,A simplicidade de avançar com força total,Bebidas,36,225.19,0.13,Centro,Online,7052.95
49a48941-e097-48e4-8843-48d2467c7f03,2025-08-14,da Rosa,Maya Casa Grande,A possibilidade de realizar seus sonhos direto da fonte,Utensílios,60,88.3,0.07,Leste,Loja Física,4927.14
7becc815-8632-44e7-b057-b0d60afebb26,2024-05-03,Rios,Dr. Isaque da Mota,A possibilidade de inovar sem preocupação,Alimentação,2,205.42,0.0,Sul,Online,410.84
cbcdd1b5-aa7b-4cae-adb1-cc2ab368ca8a,2025-06-09,Andrade S.A.,Sr. Arthur Miguel Ramos,O prazer de ganhar de maneira eficaz,Alimentação,60,262.93,0.05,Oeste,Online,14987.01
